user_id,transaction_amount,transaction_time,merchant,description,category
user_0659,144.35,2024-11-04 22:18:00,Walmart,Walmart purchase,Groceries
user_0708,480.23,2024-03-06 19:11:00,Medical Supply,Medical Supply purchase,Healthcare
user_0095,465.1,2024-03-05 21:27:00,Misc,Misc purchase,Other
user_0562,197.85,2024-06-23 02:15:00,Medical Supply,Medical Supply purchase,Healthcare
user_0659,289.66,2024-09-03 13:50:00,Con Edison,Con Edison purchase,Utilities
user_0745,226.58,2024-03-14 08:19:00,Metro,Metro purchase,Transport
user_0199,489.92,2024-09-09 20:08:00,Bank Transfer,Bank Transfer,Transfer
user_0240,188.98,2024-07-23 23:24:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0752,401.47,2024-11-22 03:06:00,Department Store,Department Store purchase,Shopping
user_0363,5.47,2024-10-16 05:41:00,Gas Station,Gas Station purchase,Transport
user_0617,354.84,2024-02-23 12:04:00,Freelance Income,Freelance Income,Salary
user_0036,122.47,2024-12-01 08:41:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0311,138.19,2024-01-13 11:51:00,Ebay,Ebay purchase,Shopping
user_0365,315.07,2024-01-05 07:07:00,Netflix,Netflix purchase,Entertainment
user_0448,130.27,2024-11-11 22:02:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0862,20.1,2024-09-12 03:50:00,Gaming Store,Gaming Store purchase,Entertainment
user_0199,42.12,2024-11-03 13:55:00,Bank Transfer,Bank Transfer,Transfer
user_0917,385.25,2024-08-16 22:10:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0481,315.74,2024-12-14 19:11:00,Taxi,Taxi purchase,Transport
user_0667,248.2,2024-01-04 03:05:00,Bar,Bar purchase,Entertainment
user_0774,172.23,2024-01-29 01:50:00,Gaming Store,Gaming Store purchase,Entertainment
user_0079,333.0,2024-03-23 19:57:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0356,13.81,2024-02-27 08:19:00,Bank Transfer,Bank Transfer,Transfer
user_0341,224.74,2024-12-26 08:59:00,Metro,Metro purchase,Transport
user_0297,490.44,2024-05-31 10:29:00,Metro,Metro purchase,Transport
user_0181,391.93,2024-05-07 13:06:00,Bank Transfer,Bank Transfer,Transfer
user_0895,143.87,2024-06-13 11:43:00,Medical Supply,Medical Supply purchase,Healthcare
user_0565,152.42,2024-07-03 01:43:00,Employer,Employer,Salary
user_0535,475.85,2024-11-21 05:51:00,H&M,H&M purchase,Shopping
user_0153,140.23,2024-06-16 05:13:00,Amazon,Amazon purchase,Shopping
user_0630,485.65,2024-09-22 23:17:00,P2P Transfer,P2P Transfer,Transfer
user_0051,290.03,2024-06-08 14:38:00,Bus Ticket,Bus Ticket purchase,Transport
user_0969,140.09,2024-11-30 17:06:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0764,338.99,2024-02-03 07:29:00,Water Bill,Water Bill purchase,Utilities
user_0086,298.15,2024-06-29 19:14:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0791,117.74,2024-09-12 18:21:00,Misc,Misc purchase,Other
user_0139,66.87,2024-07-02 23:29:00,Misc,Misc purchase,Other
user_0054,445.69,2024-01-01 23:16:00,Payroll,Payroll,Salary
user_0495,215.71,2024-08-07 07:47:00,H&M,H&M purchase,Shopping
user_0178,405.76,2024-02-06 22:10:00,Medical Supply,Medical Supply purchase,Healthcare
user_0277,117.75,2024-10-13 01:23:00,Medical Supply,Medical Supply purchase,Healthcare
user_0459,355.52,2024-12-17 00:32:00,Con Edison,Con Edison purchase,Utilities
user_0480,117.43,2024-08-04 07:00:00,Medical Supply,Medical Supply purchase,Healthcare
user_0157,478.43,2024-09-09 11:53:00,Zara,Zara purchase,Shopping
user_0909,5.45,2024-03-17 06:48:00,Dentist,Dentist purchase,Healthcare
user_0332,63.26,2024-08-16 22:17:00,Whole Foods,Whole Foods purchase,Groceries
user_0750,223.02,2024-06-24 11:04:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0400,135.21,2024-02-10 08:19:00,Metro,Metro purchase,Transport
user_0336,98.99,2024-09-09 02:49:00,Dentist,Dentist purchase,Healthcare
user_0608,177.11,2024-04-25 21:57:00,Uber,Uber purchase,Transport
user_0349,152.31,2024-09-13 11:57:00,Various,Various purchase,Other
user_0002,200.35,2024-05-08 15:59:00,Bank Transfer,Bank Transfer,Transfer
user_0181,88.71,2024-05-15 11:04:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0814,453.99,2024-02-16 13:16:00,Uncategorized,Uncategorized purchase,Other
user_0094,345.74,2024-09-08 05:15:00,Payroll,Payroll,Salary
user_0471,375.92,2024-02-02 15:19:00,Zara,Zara purchase,Shopping
user_0076,214.78,2024-05-30 10:32:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0092,402.44,2024-07-25 05:43:00,Pharmacy,Pharmacy purchase,Healthcare
user_0985,203.1,2024-02-01 16:24:00,Gaming Store,Gaming Store purchase,Entertainment
user_0930,7.69,2024-08-19 07:25:00,Freelance Income,Freelance Income,Salary
user_0528,445.57,2024-12-19 02:18:00,Taxi,Taxi purchase,Transport
user_0453,310.65,2024-01-09 05:55:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0076,353.02,2024-01-28 16:36:00,Taxi,Taxi purchase,Transport
user_0973,445.45,2024-04-21 21:49:00,Bank Transfer,Bank Transfer,Transfer
user_0362,269.98,2024-07-30 08:00:00,Employer,Employer,Salary
user_0630,419.74,2024-02-25 17:42:00,Bank Transfer,Bank Transfer,Transfer
user_0870,113.75,2024-03-31 20:40:00,Bus Ticket,Bus Ticket purchase,Transport
user_0329,390.23,2024-02-27 03:03:00,Employer,Employer,Salary
user_0855,158.49,2024-09-29 12:17:00,Uncategorized,Uncategorized purchase,Other
user_0033,218.98,2024-01-30 02:39:00,Restaurant,Restaurant purchase,Entertainment
user_0832,201.69,2024-03-10 16:43:00,Payroll,Payroll,Salary
user_0373,422.19,2024-12-22 07:19:00,P2P Transfer,P2P Transfer,Transfer
user_0569,393.15,2024-09-24 04:13:00,Spotify,Spotify purchase,Entertainment
user_0473,244.23,2024-06-25 15:49:00,Amazon,Amazon purchase,Shopping
user_0176,78.27,2024-09-30 05:28:00,Target,Target purchase,Groceries
user_0443,184.34,2024-10-31 12:15:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0422,92.38,2024-10-18 00:08:00,Uber,Uber purchase,Transport
user_0011,360.67,2024-11-04 05:03:00,Misc,Misc purchase,Other
user_0031,249.98,2024-10-06 01:14:00,Metro,Metro purchase,Transport
user_0564,358.34,2024-04-03 12:49:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0472,415.46,2024-12-29 16:48:00,Misc,Misc purchase,Other
user_0103,407.07,2024-03-25 20:37:00,Amazon,Amazon purchase,Shopping
user_0399,23.16,2024-03-12 23:42:00,Payroll,Payroll,Salary
user_0072,247.66,2024-11-02 21:41:00,Various,Various purchase,Other
user_0190,483.85,2024-07-05 10:15:00,Metro,Metro purchase,Transport
user_0685,212.47,2024-08-28 12:01:00,Taxi,Taxi purchase,Transport
user_0308,448.65,2024-08-16 04:08:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0517,417.01,2024-01-27 00:47:00,Uber,Uber purchase,Transport
user_0383,458.98,2024-08-13 10:56:00,P2P Transfer,P2P Transfer,Transfer
user_0386,216.99,2024-11-18 03:08:00,Freelance Income,Freelance Income,Salary
user_0267,167.08,2024-04-19 00:12:00,P2P Transfer,P2P Transfer,Transfer
user_0413,126.81,2024-07-07 13:28:00,Employer,Employer,Salary
user_0035,219.78,2024-12-21 08:53:00,Zara,Zara purchase,Shopping
user_0835,173.32,2024-11-27 15:03:00,P2P Transfer,P2P Transfer,Transfer
user_0675,53.31,2024-12-30 00:43:00,Netflix,Netflix purchase,Entertainment
user_0777,470.74,2024-10-10 09:56:00,Employer,Employer,Salary
user_0856,235.75,2024-05-20 07:10:00,Uncategorized,Uncategorized purchase,Other
user_0952,397.58,2024-02-25 17:52:00,Uncategorized,Uncategorized purchase,Other
user_0519,487.09,2024-12-01 23:09:00,Department Store,Department Store purchase,Shopping
user_0075,451.5,2024-09-27 01:08:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0470,256.46,2024-11-28 02:46:00,Bank Transfer,Bank Transfer,Transfer
user_0113,21.75,2024-10-26 15:43:00,Misc,Misc purchase,Other
user_0148,6.7,2024-11-10 23:14:00,Freelance Income,Freelance Income,Salary
user_0839,318.44,2024-08-12 13:16:00,Gas Station,Gas Station purchase,Transport
user_0341,323.07,2024-02-21 13:20:00,Ebay,Ebay purchase,Shopping
user_0988,333.42,2024-11-21 08:32:00,Ebay,Ebay purchase,Shopping
user_0516,477.54,2024-03-11 04:26:00,Dentist,Dentist purchase,Healthcare
user_0097,310.0,2024-02-10 14:26:00,Walmart,Walmart purchase,Groceries
user_0560,367.91,2024-09-05 17:00:00,H&M,H&M purchase,Shopping
user_0505,427.39,2024-03-04 23:56:00,Con Edison,Con Edison purchase,Utilities
user_0538,358.79,2024-02-04 03:42:00,Uncategorized,Uncategorized purchase,Other
user_0507,251.39,2024-03-07 08:50:00,Bus Ticket,Bus Ticket purchase,Transport
user_0330,101.88,2024-10-27 12:46:00,Zara,Zara purchase,Shopping
user_0460,43.21,2024-04-27 00:40:00,Pharmacy,Pharmacy purchase,Healthcare
user_0512,406.43,2024-02-23 13:00:00,Payroll,Payroll,Salary
user_0452,128.62,2024-03-21 14:21:00,P2P Transfer,P2P Transfer,Transfer
user_0686,168.46,2024-09-05 14:20:00,Department Store,Department Store purchase,Shopping
user_0146,44.61,2024-03-02 06:14:00,Bank Transfer,Bank Transfer,Transfer
user_0469,403.52,2024-02-20 12:17:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0308,356.21,2024-04-14 06:24:00,PG&E,PG&E purchase,Utilities
user_0076,7.24,2024-07-12 12:01:00,Payroll,Payroll,Salary
user_0354,371.45,2024-11-28 15:18:00,H&M,H&M purchase,Shopping
user_0589,452.99,2024-07-03 03:33:00,Bus Ticket,Bus Ticket purchase,Transport
user_0775,229.75,2024-04-18 20:44:00,Gas Company,Gas Company purchase,Utilities
user_0075,26.21,2024-12-13 13:26:00,Employer,Employer,Salary
user_0781,207.48,2024-10-06 17:25:00,Bank Transfer,Bank Transfer,Transfer
user_0420,345.93,2024-01-17 10:44:00,Freelance Income,Freelance Income,Salary
user_0503,74.98,2024-04-01 07:51:00,Dentist,Dentist purchase,Healthcare
user_0713,174.7,2024-07-17 04:08:00,Misc,Misc purchase,Other
user_0397,450.48,2024-07-09 15:44:00,Online Shop,Online Shop purchase,Shopping
user_0710,315.31,2024-02-21 19:24:00,Con Edison,Con Edison purchase,Utilities
user_0535,367.42,2024-02-05 19:28:00,Online Shop,Online Shop purchase,Shopping
user_0710,65.92,2024-11-15 09:24:00,Ebay,Ebay purchase,Shopping
user_0383,277.92,2024-05-18 11:13:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0291,456.4,2024-10-01 08:35:00,Taxi,Taxi purchase,Transport
user_0855,340.12,2024-05-05 13:07:00,Various,Various purchase,Other
user_0376,369.09,2024-07-24 08:02:00,Online Shop,Online Shop purchase,Shopping
user_0604,397.25,2024-12-19 15:49:00,Uncategorized,Uncategorized purchase,Other
user_0548,440.3,2024-03-12 06:06:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0929,362.91,2024-09-24 14:32:00,Gas Station,Gas Station purchase,Transport
user_0303,435.9,2024-04-06 04:17:00,Local Grocer,Local Grocer purchase,Groceries
user_0501,187.7,2024-02-04 20:21:00,Payroll,Payroll,Salary
user_0970,295.57,2024-04-24 21:11:00,Medical Supply,Medical Supply purchase,Healthcare
user_0579,149.19,2024-01-17 15:10:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0255,341.9,2024-02-13 22:32:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0509,417.82,2024-12-25 03:27:00,Restaurant,Restaurant purchase,Entertainment
user_0258,103.9,2024-04-08 18:42:00,Employer,Employer,Salary
user_0191,480.78,2024-06-20 14:51:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0289,40.08,2024-01-04 08:43:00,P2P Transfer,P2P Transfer,Transfer
user_0905,201.94,2024-01-23 04:23:00,Medical Supply,Medical Supply purchase,Healthcare
user_0777,247.41,2024-05-04 15:42:00,P2P Transfer,P2P Transfer,Transfer
user_0322,10.3,2024-07-10 05:29:00,Pharmacy,Pharmacy purchase,Healthcare
user_0442,478.77,2024-06-09 15:54:00,Freelance Income,Freelance Income,Salary
user_0998,241.72,2024-03-19 12:30:00,Water Bill,Water Bill purchase,Utilities
user_0912,354.83,2024-11-05 16:17:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0084,414.0,2024-01-06 09:34:00,Bar,Bar purchase,Entertainment
user_0948,120.58,2024-01-03 03:31:00,Uncategorized,Uncategorized purchase,Other
user_0184,150.65,2024-05-01 23:11:00,Target,Target purchase,Groceries
user_0220,22.08,2024-08-26 23:01:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0269,457.66,2024-12-27 00:17:00,Bus Ticket,Bus Ticket purchase,Transport
user_0150,382.19,2024-05-24 14:20:00,Uncategorized,Uncategorized purchase,Other
user_0357,294.04,2024-07-26 23:13:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0397,216.75,2024-10-30 00:35:00,Employer,Employer,Salary
user_0405,154.03,2024-09-17 14:04:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0528,299.56,2024-02-26 23:43:00,P2P Transfer,P2P Transfer,Transfer
user_0762,54.59,2024-03-16 17:41:00,Various,Various purchase,Other
user_0509,186.96,2024-06-04 23:20:00,Con Edison,Con Edison purchase,Utilities
user_0751,144.7,2024-10-16 22:03:00,Various,Various purchase,Other
user_0086,36.95,2024-10-11 05:48:00,Ebay,Ebay purchase,Shopping
user_0371,356.7,2024-10-24 16:55:00,Landlord,Landlord purchase,Rent/Mortgage
user_0774,81.39,2024-04-19 00:17:00,Kroger,Kroger purchase,Groceries
user_0553,337.28,2024-08-26 13:34:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0409,110.28,2024-05-23 16:00:00,P2P Transfer,P2P Transfer,Transfer
user_0817,103.09,2024-06-02 12:36:00,Employer,Employer,Salary
user_0417,234.95,2024-03-09 09:29:00,Water Bill,Water Bill purchase,Utilities
user_0961,292.44,2024-07-20 20:30:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0317,21.83,2024-02-19 21:17:00,Freelance Income,Freelance Income,Salary
user_0623,142.39,2024-06-27 20:08:00,Employer,Employer,Salary
user_0151,27.65,2024-10-08 09:32:00,Water Bill,Water Bill purchase,Utilities
user_0717,351.03,2024-09-27 08:42:00,Local Grocer,Local Grocer purchase,Groceries
user_0590,327.24,2024-08-18 00:47:00,Misc,Misc purchase,Other
user_0166,18.18,2024-06-21 10:59:00,Various,Various purchase,Other
user_0019,462.12,2024-08-09 11:53:00,Spotify,Spotify purchase,Entertainment
user_0029,81.94,2024-02-29 18:08:00,Payroll,Payroll,Salary
user_0759,446.34,2024-08-15 18:46:00,Whole Foods,Whole Foods purchase,Groceries
user_0094,162.64,2024-12-28 20:16:00,Pharmacy,Pharmacy purchase,Healthcare
user_0595,476.94,2024-07-25 04:17:00,Bank Transfer,Bank Transfer,Transfer
user_0208,50.7,2024-05-03 12:56:00,Kroger,Kroger purchase,Groceries
user_0408,352.84,2024-09-06 02:01:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0438,109.07,2024-08-20 09:31:00,Target,Target purchase,Groceries
user_0303,167.71,2024-08-26 09:26:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0115,383.21,2024-08-25 01:20:00,Amazon,Amazon purchase,Shopping
user_0788,348.94,2024-10-14 12:06:00,Spotify,Spotify purchase,Entertainment
user_0679,489.15,2024-05-02 00:15:00,Spotify,Spotify purchase,Entertainment
user_0593,171.28,2024-11-27 07:56:00,Medical Supply,Medical Supply purchase,Healthcare
user_0238,276.12,2024-11-23 11:28:00,PG&E,PG&E purchase,Utilities
user_0071,7.9,2024-06-26 15:59:00,Payroll,Payroll,Salary
user_0684,96.46,2024-06-28 03:35:00,Department Store,Department Store purchase,Shopping
user_0216,99.42,2024-02-17 06:11:00,Various,Various purchase,Other
user_0448,60.14,2024-03-20 23:28:00,Ebay,Ebay purchase,Shopping
user_0899,119.23,2024-05-14 11:23:00,Dentist,Dentist purchase,Healthcare
user_0918,203.25,2024-04-05 14:07:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0636,292.49,2024-04-24 00:05:00,Employer,Employer,Salary
user_0229,305.31,2024-11-06 16:11:00,Misc,Misc purchase,Other
user_0968,94.28,2024-06-13 03:47:00,Pharmacy,Pharmacy purchase,Healthcare
user_0817,18.17,2024-01-02 15:49:00,Water Bill,Water Bill purchase,Utilities
user_0533,488.59,2024-09-30 16:39:00,Water Bill,Water Bill purchase,Utilities
user_0091,462.2,2024-06-21 06:29:00,Whole Foods,Whole Foods purchase,Groceries
user_0442,414.95,2024-04-30 17:51:00,Landlord,Landlord purchase,Rent/Mortgage
user_0619,175.89,2024-02-29 22:37:00,Various,Various purchase,Other
user_0642,230.57,2024-06-27 15:13:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0162,344.54,2024-01-04 15:29:00,Dentist,Dentist purchase,Healthcare
user_0678,451.93,2024-11-20 22:03:00,Various,Various purchase,Other
user_0053,457.11,2024-08-29 04:57:00,Water Bill,Water Bill purchase,Utilities
user_0436,497.34,2024-09-05 21:18:00,Department Store,Department Store purchase,Shopping
user_0329,237.91,2024-06-01 14:01:00,Zara,Zara purchase,Shopping
user_0476,472.19,2024-08-12 01:57:00,Netflix,Netflix purchase,Entertainment
user_0401,358.91,2024-10-28 22:43:00,Dentist,Dentist purchase,Healthcare
user_0110,197.12,2024-09-11 03:06:00,Payroll,Payroll,Salary
user_0393,345.85,2024-08-17 01:09:00,Walmart,Walmart purchase,Groceries
user_0392,346.47,2024-12-21 07:27:00,Whole Foods,Whole Foods purchase,Groceries
user_0957,83.83,2024-08-09 02:06:00,Uber,Uber purchase,Transport
user_0087,25.29,2024-02-03 21:34:00,Zara,Zara purchase,Shopping
user_0624,29.82,2024-03-02 01:52:00,Bus Ticket,Bus Ticket purchase,Transport
user_0955,143.65,2024-11-23 17:48:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0773,403.53,2024-07-22 13:26:00,Pharmacy,Pharmacy purchase,Healthcare
user_0189,209.81,2024-10-09 03:52:00,Freelance Income,Freelance Income,Salary
user_0878,206.7,2024-05-25 14:57:00,Gas Company,Gas Company purchase,Utilities
user_0286,401.71,2024-01-05 02:34:00,Metro,Metro purchase,Transport
user_0854,346.65,2024-06-14 00:34:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0540,283.85,2024-12-13 20:06:00,Metro,Metro purchase,Transport
user_0727,163.65,2024-01-03 21:49:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0016,159.6,2024-04-26 17:11:00,Uber,Uber purchase,Transport
user_0417,497.75,2024-06-05 21:45:00,Bank Transfer,Bank Transfer,Transfer
user_0787,360.92,2024-09-18 10:06:00,Local Grocer,Local Grocer purchase,Groceries
user_0296,398.02,2024-05-23 10:39:00,Misc,Misc purchase,Other
user_0737,87.65,2024-02-19 21:22:00,Netflix,Netflix purchase,Entertainment
user_0003,42.27,2024-09-04 22:54:00,Hospital,Hospital purchase,Healthcare
user_0875,81.67,2024-11-04 12:32:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0341,80.79,2024-06-23 23:30:00,Local Grocer,Local Grocer purchase,Groceries
user_0855,497.19,2024-10-01 00:30:00,Landlord,Landlord purchase,Rent/Mortgage
user_0028,449.52,2024-02-08 16:51:00,Whole Foods,Whole Foods purchase,Groceries
user_0832,417.64,2024-08-15 18:19:00,Medical Supply,Medical Supply purchase,Healthcare
user_0867,105.81,2024-07-16 17:53:00,Gas Station,Gas Station purchase,Transport
user_0935,10.78,2024-10-18 21:23:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0607,221.33,2024-10-03 04:39:00,Payroll,Payroll,Salary
user_0860,477.13,2024-10-19 06:20:00,Bank Transfer,Bank Transfer,Transfer
user_0406,489.47,2024-07-14 05:26:00,Freelance Income,Freelance Income,Salary
user_0441,424.19,2024-12-30 16:08:00,PG&E,PG&E purchase,Utilities
user_0255,448.2,2024-11-22 19:10:00,Uncategorized,Uncategorized purchase,Other
user_0953,139.74,2024-07-07 16:15:00,Bank Transfer,Bank Transfer,Transfer
user_0742,118.81,2024-11-21 09:49:00,Bank Transfer,Bank Transfer,Transfer
user_0652,270.15,2024-01-02 14:15:00,Freelance Income,Freelance Income,Salary
user_0098,382.04,2024-01-24 11:57:00,Kroger,Kroger purchase,Groceries
user_0041,394.39,2024-06-14 13:35:00,Landlord,Landlord purchase,Rent/Mortgage
user_0383,482.94,2024-11-11 09:34:00,Hospital,Hospital purchase,Healthcare
user_0803,249.49,2024-03-01 15:04:00,Netflix,Netflix purchase,Entertainment
user_0744,102.3,2024-03-07 04:05:00,Employer,Employer,Salary
user_0231,411.38,2024-07-20 23:16:00,Amazon,Amazon purchase,Shopping
user_0430,346.62,2024-10-16 02:12:00,Netflix,Netflix purchase,Entertainment
user_0959,309.89,2024-08-14 17:24:00,Bar,Bar purchase,Entertainment
user_0705,64.32,2024-07-16 14:49:00,Employer,Employer,Salary
user_0079,271.6,2024-10-21 21:50:00,P2P Transfer,P2P Transfer,Transfer
user_0943,14.89,2024-06-24 07:01:00,Bank Transfer,Bank Transfer,Transfer
user_0503,153.44,2024-02-01 22:45:00,Pharmacy,Pharmacy purchase,Healthcare
user_0271,21.1,2024-07-15 19:04:00,Ebay,Ebay purchase,Shopping
user_0167,190.75,2024-04-29 07:16:00,Pharmacy,Pharmacy purchase,Healthcare
user_0108,103.05,2024-11-19 05:51:00,Gas Company,Gas Company purchase,Utilities
user_0511,262.91,2024-07-28 19:43:00,Bank Transfer,Bank Transfer,Transfer
user_0941,235.35,2024-05-25 18:54:00,Medical Supply,Medical Supply purchase,Healthcare
user_0714,20.96,2024-01-09 07:51:00,Walmart,Walmart purchase,Groceries
user_0532,213.49,2024-05-17 15:20:00,Employer,Employer,Salary
user_0678,325.23,2024-08-26 05:17:00,Payroll,Payroll,Salary
user_0753,341.94,2024-12-27 10:22:00,Various,Various purchase,Other
user_0155,84.69,2024-07-06 12:56:00,Metro,Metro purchase,Transport
user_0626,200.2,2024-01-21 07:35:00,Walmart,Walmart purchase,Groceries
user_0160,73.79,2024-12-18 18:44:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0398,95.88,2024-12-08 10:33:00,Dentist,Dentist purchase,Healthcare
user_0522,65.88,2024-04-25 03:34:00,Netflix,Netflix purchase,Entertainment
user_0469,279.07,2024-05-04 02:37:00,Kroger,Kroger purchase,Groceries
user_0211,138.46,2024-04-19 11:30:00,Zara,Zara purchase,Shopping
user_0276,91.95,2024-10-29 01:02:00,Bus Ticket,Bus Ticket purchase,Transport
user_0557,117.64,2024-08-06 12:00:00,Bus Ticket,Bus Ticket purchase,Transport
user_0000,30.42,2024-09-27 10:55:00,Lyft,Lyft purchase,Transport
user_0844,391.51,2024-03-24 06:46:00,Con Edison,Con Edison purchase,Utilities
user_0819,159.19,2024-11-07 21:18:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0052,107.43,2024-01-21 07:26:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0135,65.43,2024-01-31 22:10:00,Payroll,Payroll,Salary
user_0645,252.61,2024-08-31 02:24:00,Con Edison,Con Edison purchase,Utilities
user_0915,488.95,2024-12-30 12:02:00,Amazon,Amazon purchase,Shopping
user_0084,135.74,2024-08-06 16:04:00,Payroll,Payroll,Salary
user_0392,351.06,2024-03-09 10:51:00,Online Shop,Online Shop purchase,Shopping
user_0707,132.48,2024-06-21 18:55:00,Uncategorized,Uncategorized purchase,Other
user_0866,337.73,2024-11-28 08:18:00,Bank Transfer,Bank Transfer,Transfer
user_0409,89.37,2024-10-03 22:53:00,Bank Transfer,Bank Transfer,Transfer
user_0501,358.91,2024-10-19 12:50:00,Pharmacy,Pharmacy purchase,Healthcare
user_0131,309.7,2024-09-17 13:07:00,Online Shop,Online Shop purchase,Shopping
user_0237,84.44,2024-04-18 14:40:00,Target,Target purchase,Groceries
user_0482,40.02,2024-03-25 11:44:00,Medical Supply,Medical Supply purchase,Healthcare
user_0478,177.81,2024-09-19 21:08:00,Con Edison,Con Edison purchase,Utilities
user_0318,307.59,2024-11-08 03:39:00,Bank Transfer,Bank Transfer,Transfer
user_0375,327.39,2024-10-16 19:12:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0928,395.21,2024-09-28 04:22:00,Freelance Income,Freelance Income,Salary
user_0860,451.96,2024-12-21 21:17:00,Ebay,Ebay purchase,Shopping
user_0001,9.23,2024-05-18 09:15:00,Employer,Employer,Salary
user_0138,325.47,2024-01-07 06:02:00,Uber,Uber purchase,Transport
user_0068,97.07,2024-08-04 10:10:00,Whole Foods,Whole Foods purchase,Groceries
user_0657,168.82,2024-06-19 00:23:00,Misc,Misc purchase,Other
user_0957,75.43,2024-04-30 04:35:00,Taxi,Taxi purchase,Transport
user_0100,276.9,2024-08-12 03:52:00,Whole Foods,Whole Foods purchase,Groceries
user_0891,285.67,2024-06-05 10:05:00,Department Store,Department Store purchase,Shopping
user_0918,92.4,2024-03-08 03:14:00,Freelance Income,Freelance Income,Salary
user_0578,162.29,2024-08-27 23:39:00,Bank Transfer,Bank Transfer,Transfer
user_0482,340.59,2024-01-10 21:56:00,Hospital,Hospital purchase,Healthcare
user_0303,175.72,2024-07-12 12:29:00,Amazon,Amazon purchase,Shopping
user_0967,294.01,2024-04-22 07:39:00,Bank Transfer,Bank Transfer,Transfer
user_0691,200.62,2024-04-05 19:37:00,Taxi,Taxi purchase,Transport
user_0957,112.75,2024-06-15 23:41:00,Bar,Bar purchase,Entertainment
user_0760,223.01,2024-04-22 13:04:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0162,425.35,2024-12-02 08:37:00,Walmart,Walmart purchase,Groceries
user_0627,357.73,2024-11-26 13:50:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0581,21.29,2024-01-01 00:40:00,Uncategorized,Uncategorized purchase,Other
user_0897,345.9,2024-12-06 08:50:00,Misc,Misc purchase,Other
user_0454,485.28,2024-07-06 19:22:00,Netflix,Netflix purchase,Entertainment
user_0926,246.9,2024-11-17 04:04:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0485,101.17,2024-09-08 21:53:00,Zara,Zara purchase,Shopping
user_0945,441.54,2024-09-12 22:09:00,Bank Transfer,Bank Transfer,Transfer
user_0392,401.18,2024-11-23 05:14:00,Employer,Employer,Salary
user_0351,437.2,2024-03-06 05:03:00,Amazon,Amazon purchase,Shopping
user_0659,259.09,2024-03-30 13:41:00,Payroll,Payroll,Salary
user_0547,443.27,2024-02-10 08:40:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0225,272.86,2024-11-17 22:57:00,Kroger,Kroger purchase,Groceries
user_0901,366.89,2024-04-11 10:16:00,Gaming Store,Gaming Store purchase,Entertainment
user_0845,298.29,2024-10-22 04:47:00,Amazon,Amazon purchase,Shopping
user_0178,258.42,2024-09-19 03:19:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0794,280.01,2024-03-06 00:34:00,Cinema,Cinema purchase,Entertainment
user_0210,408.92,2024-04-15 23:06:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0301,368.14,2024-02-27 17:22:00,Bank Transfer,Bank Transfer,Transfer
user_0980,182.78,2024-09-02 15:33:00,Zara,Zara purchase,Shopping
